movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available,release_year,release_month,profit,roi,budget_category,performance
1821,Steamboy,Action,2005-03-18,PG-13,Sony Pictures,103,20000000,468867,10000000,10468867,6.9,49354,0,2005,3,-9531133,-47.66,Medium Budget,Loss
1822,The Game of Their Lives,Drama,2005-04-22,PG,IFC Films,101,20000000,375474,0,375474,6.2,39524,0,2005,4,-19624526,-98.12,Medium Budget,Major Loss
1823,The Tempest,Drama,2010-12-10,PG-13,Miramax,110,20000000,277943,0,277943,5.4,29257,0,2010,12,-19722057,-98.61,Medium Budget,Major Loss
1824,長江七號 (CJ7),Adventure,2008-03-07,PG,Sony Pictures Classics,86,20000000,206678,47094093,47300771,6.5,21756,0,2008,3,27300771,136.5,Medium Budget,Profit
1825,The Burning Plain,Drama,2009-09-18,R,Magnolia Pictures,114,20000000,200730,966362,1167092,,21129,0,2009,9,-18832908,-94.16,Medium Budget,Major Loss
1826,The Touch,Adventure,2004-03-31,PG-13,Miramax,70,20000000,0,5918742,5918742,5.2,0,0,2004,3,-14081258,-70.41,Medium Budget,Major Loss
1827,Dwegons and Leprechauns,Adventure,2014-08-29,PG,Independent,98,20000000,0,0,0,4.8,0,0,2014,8,-20000000,-100.0,Medium Budget,Major Loss
1828,Der Baader Meinhof Komplex,Action,2009-08-21,R,Vitagraph Films,109,19700000,476270,16022557,16498827,,50134,0,2009,8,-3201173,-16.25,Medium Budget,Loss
1829,The Shape of Water,Drama,2017-12-01,R,Fox Searchlight,114,19500000,63859435,125398758,189258193,,6722046,0,2017,12,169758193,870.55,Medium Budget,Major Success
1830,De rouille et d’os,Drama,2012-11-23,R,Sony Pictures Classics,114,19500000,2061449,27332185,29393634,,216995,0,2012,11,9893634,50.74,Medium Budget,Profit
1831,The Painted Veil,Drama,2006-12-20,PG-13,Warner Independent,125,19400000,8060487,7058308,15118795,7.5,848472,0,2006,12,-4281205,-22.07,Medium Budget,Loss
1832,The Devil's Double,Drama,2011-07-29,R,Lionsgate,109,19100000,1361512,4604134,5965646,7.1,143317,0,2011,7,-13134354,-68.77,Medium Budget,Major Loss
1833,Back to the Future,Adventure,1985-07-03,PG,Universal Pictures,116,19000000,212259762,173265100,385524862,8.5,22343133,0,1985,7,366524862,1929.08,Medium Budget,Major Success
1834,Scary Movie,Comedy,2000-07-07,R,Miramax/Dimension,98,19000000,157019771,120180229,277200000,,16528397,0,2000,7,258200000,1358.95,Medium Budget,Major Success
1835,Bad Teacher,Comedy,2011-06-24,R,Sony Pictures,97,19000000,100292856,115156141,215448997,5.7,10557143,0,2011,6,196448997,1033.94,Medium Budget,Major Success
1836,Sausage Party,Comedy,2016-08-12,R,Sony Pictures,89,19000000,97670358,43684036,141354394,7.5,10281090,0,2016,8,122354394,643.97,Medium Budget,Major Success
1837,I Can Do Bad All By Myself,Comedy,2009-09-11,PG-13,Lionsgate,113,19000000,51733921,0,51733921,4.1,5445676,0,2009,9,32733921,172.28,Medium Budget,Profit
1838,The Shining,Horror,1980-05-23,R,Warner Bros,146,19000000,44017374,710853,44728227,8.4,4633408,0,1980,5,25728227,135.41,Medium Budget,Profit
1839,Thirteen Ghosts,Horror,2001-10-26,R,Warner Bros,98,19000000,41867960,26600000,68467960,,4407154,0,2001,10,49467960,260.36,Medium Budget,Profit
1840,House on Haunted Hill,Horror,1999-10-29,R,Warner Bros,93,19000000,40846082,24244459,65090541,5.6,4299588,0,1999,10,46090541,242.58,Medium Budget,Profit
1841,Notorious,Drama,2009-01-16,R,Fox Searchlight,114,19000000,36843682,8128501,44972183,,3878282,0,2009,1,25972183,136.7,Medium Budget,Profit
1842,The Book Thief,Drama,2013-11-08,PG-13,20th Century Fox,131,19000000,21488481,54598230,76086711,7.6,2261945,0,2013,11,57086711,300.46,Medium Budget,Major Success
1843,"Gone, Baby, Gone",Drama,2007-10-19,R,Miramax,70,19000000,20300218,14051944,34352162,6.6,2136865,0,2007,10,15352162,80.8,Medium Budget,Profit
1844,Thomas and the Magic Railroad,Adventure,2000-07-26,G,Destination Films,85,19000000,15911332,0,15911332,3.6,1674877,0,2000,7,-3088668,-16.26,Medium Budget,Loss
1845,Sen to Chihiro no Kamikakushi,Adventure,2002-09-20,PG,Walt Disney,97,19000000,10049886,264900000,274949886,,1057883,0,2002,9,255949886,1347.1,Medium Budget,Major Success
1846,Sex Drive,Comedy,2008-10-17,R,Summit Entertainment,129,19000000,8402485,2010000,10412485,6.5,884472,0,2008,10,-8587515,-45.2,Medium Budget,Loss
1847,Firestorm,Action,1998-01-09,R,20th Century Fox,118,19000000,8123860,0,8123860,6.2,855143,0,1998,1,-10876140,-57.24,Medium Budget,Major Loss
1848,Take Me Home Tonight,Comedy,2011-03-04,R,Relativity,97,19000000,6928068,648536,7576604,6.3,729270,0,2011,3,-11423396,-60.12,Medium Budget,Major Loss
1849,Won't Back Down,Drama,2012-09-28,PG,20th Century Fox,121,19000000,5310554,434949,5745503,6.4,559006,0,2012,9,-13254497,-69.76,Medium Budget,Major Loss
1850,Action Point,Comedy,2018-06-01,R,Paramount,98,19000000,5059608,44067,5103675,,532590,0,2018,6,-13896325,-73.14,Medium Budget,Major Loss
1851,Kansas City,Drama,1996-08-16,R,New Line,116,19000000,1353824,0,1353824,6.3,142508,0,1996,8,-17646176,-92.87,Medium Budget,Major Loss
1852,George A. Romero's Land of the Dead,Horror,2005-06-24,R,Universal Pictures,98,18975000,20700082,27050933,47751015,,2178956,0,2005,6,28776015,151.65,Medium Budget,Profit
1853,Adaptation,Comedy,2002-12-06,R,Sony Pictures,81,18500000,22498520,10033239,32531759,7.7,2368265,0,2002,12,14031759,75.85,Medium Budget,Profit
1854,The Invention of Lying,Comedy,2009-10-02,PG-13,Warner Bros,100,18500000,18451251,14228013,32679264,6.4,1942237,0,2009,10,14179264,76.64,Medium Budget,Profit
1855,Fear and Loathing in Las Vegas,Comedy,1998-05-22,R,Universal Pictures,118,18500000,10680275,3031628,13711903,7.7,1124239,0,1998,5,-4788097,-25.88,Medium Budget,Loss
1856,Left Behind,Drama,2001-02-02,PG-13,Cloud Ten Pictures,110,18500000,4221341,0,4221341,3.1,444352,0,2001,2,-14278659,-77.18,Medium Budget,Major Loss
1857,Borat,Comedy,2006-11-03,R,20th Century Fox,98,18000000,128505958,132937284,261443242,,13526943,0,2006,11,243443242,1352.46,Medium Budget,Major Success
1858,The Mask,Comedy,1994-07-29,PG-13,New Line,114,18000000,119920129,231700000,351620129,6.9,12623171,0,1994,7,333620129,1853.45,Medium Budget,Major Success
1859,Big,Comedy,1988-06-03,PG,20th Century Fox,130,18000000,114968774,36700000,151668774,7.3,12101976,0,1988,6,133668774,742.6,Medium Budget,Major Success
1860,Legally Blonde,Comedy,2001-07-13,PG-13,MGM,96,18000000,96493426,45315809,141809235,6.2,10157203,0,2001,7,123809235,687.83,Medium Budget,Major Success
1861,Mean Girls,Comedy,2004-04-30,PG-13,Paramount,97,18000000,86047227,44905799,130953026,7.0,9057603,0,2004,4,112953026,627.52,Medium Budget,Major Success
1862,Star Trek III: The Search for Spock,Adventure,1984-06-01,PG,Paramount,105,18000000,76471046,10528954,87000000,6.6,8049584,0,1984,6,69000000,383.33,Medium Budget,Major Success
1863,The Exorcism of Emily Rose,Horror,2005-09-09,PG-13,Sony Pictures,122,18000000,75072454,69456624,144529078,6.7,7902364,0,2005,9,126529078,702.94,Medium Budget,Major Success
1864,Deuce Bigalow: Male Gigolo,Comedy,1999-12-10,R,Walt Disney,88,18000000,65535067,27400000,92935067,5.7,6898428,0,1999,12,74935067,416.31,Medium Budget,Major Success
1865,Barbershop 2: Back in Business,Comedy,2004-01-01,PG-13,MGM,106,18000000,65070412,772000,65842412,5.7,6849517,0,2004,1,47842412,265.79,Medium Budget,Profit
1866,The Family Stone,Comedy,2005-12-16,PG-13,20th Century Fox,103,18000000,60062868,32294631,92357499,6.3,6322407,0,2005,12,74357499,413.1,Medium Budget,Major Success
1867,Predator,Action,1987-06-12,R,20th Century Fox,107,18000000,59735548,38532010,98267558,7.8,6287952,0,1987,6,80267558,445.93,Medium Budget,Major Success
1868,My Big Fat Greek Wedding 2,Comedy,2016-03-25,PG-13,Universal Pictures,94,18000000,59689605,32368209,92057814,6.1,6283116,0,2016,3,74057814,411.43,Medium Budget,Major Success
1869,Diary of a Wimpy Kid: Rodrick Rules,Adventure,2011-03-25,PG,20th Century Fox,99,18000000,52698535,20996659,73695194,6.6,5547214,0,2011,3,55695194,309.42,Medium Budget,Major Success
1870,Amadeus,Drama,1984-09-19,R,Warner Bros,180,18000000,51973029,0,51973029,8.3,5470845,0,1984,9,33973029,188.74,Medium Budget,Profit
1871,Prom Night,Horror,2008-04-11,PG-13,Sony Pictures,89,18000000,43869350,13324305,57193655,3.9,4617826,0,2008,4,39193655,217.74,Medium Budget,Profit
1872,Soul Surfer,Drama,2011-04-08,PG,Sony Pictures,106,18000000,43853424,3305228,47158652,7.1,4616150,0,2011,4,29158652,161.99,Medium Budget,Profit
1873,Under the Tuscan Sun,Comedy,2003-09-26,PG-13,Walt Disney,113,18000000,43601508,13888516,57490024,6.7,4589632,0,2003,9,39490024,219.39,Medium Budget,Profit
1874,Peggy Sue Got Married,Comedy,1986-10-10,PG-13,Sony/TriStar,103,18000000,41382841,0,41382841,6.3,4356089,0,1986,10,23382841,129.9,Medium Budget,Profit
1875,Gosford Park,Comedy,2001-12-26,R,USA Films,131,18000000,41300105,0,41300105,7.3,4347379,0,2001,12,23300105,129.45,Medium Budget,Profit
1876,Orange County,Comedy,2002-01-11,PG-13,Paramount,98,18000000,41059716,2248991,43308707,,4322075,0,2002,1,25308707,140.6,Medium Budget,Profit
1877,Blue Jasmine,Comedy,2013-07-26,PG-13,Sony Pictures Classics,98,18000000,33404871,69508090,102912961,7.3,3516302,0,2013,7,84912961,471.74,Medium Budget,Major Success
1878,United 93,Drama,2006-04-28,R,Universal Pictures,111,18000000,31567134,46067901,77635035,7.6,3322856,0,2006,4,59635035,331.31,Medium Budget,Major Success
1879,Honey,Drama,2003-12-05,PG-13,Universal Pictures,94,18000000,30272254,32374509,62646763,5.3,3186553,0,2003,12,44646763,248.04,Medium Budget,Profit
1880,Spy Hard,Comedy,1996-05-24,PG-13,Walt Disney,81,18000000,26936265,0,26936265,5.3,2835396,0,1996,5,8936265,49.65,Medium Budget,Profit
1881,Ricki and the Flash,Drama,2015-08-07,PG-13,Sony Pictures,114,18000000,26839498,14326535,41166033,,2825210,0,2015,8,23166033,128.7,Medium Budget,Profit
1882,Glory,Action,1989-12-13,R,Sony Pictures,122,18000000,26593580,0,26593580,7.9,2799324,0,1989,12,8593580,47.74,Medium Budget,Profit
1883,Conan the Destroyer,Action,1984-06-29,NR,Universal Pictures,103,18000000,26400000,0,26400000,5.8,2778947,0,1984,6,8400000,46.67,Medium Budget,Profit
1884,Love the Coopers,Comedy,2015-11-13,PG-13,CBS Films,107,18000000,26302731,15924759,42227490,5.7,2768709,0,2015,11,24227490,134.6,Medium Budget,Profit
1885,Catch-22,Comedy,1970-06-24,NR,Paramount,122,18000000,24911670,0,24911670,7.2,2622281,0,1970,6,6911670,38.4,Medium Budget,Profit
1886,Observe and Report,Comedy,2009-04-10,R,Warner Bros,86,18000000,24007324,3141574,27148898,5.8,2527087,0,2009,4,9148898,50.83,Medium Budget,Profit
1887,Love Happens,Drama,2009-09-18,PG-13,Universal Pictures,109,18000000,22965110,13167904,36133014,5.6,2417380,0,2009,9,18133014,100.74,Medium Budget,Profit
1888,Young Sherlock Holmes,Adventure,1985-12-04,PG-13,Paramount,109,18000000,19739000,0,19739000,6.8,2077789,0,1985,12,1739000,9.66,Medium Budget,Profit
1889,127 Hours,Drama,2010-11-05,R,Fox Searchlight,94,18000000,18335230,41881941,60217171,7.6,1930024,0,2010,11,42217171,234.54,Medium Budget,Profit
1890,Small Time Crooks,Comedy,2000-05-19,PG,DreamWorks,94,18000000,17266359,12668118,29934477,6.7,1817511,0,2000,5,11934477,66.3,Medium Budget,Profit
1891,Center Stage,Drama,2000-05-12,PG-13,Sony Pictures,115,18000000,17200925,4160184,21361109,6.7,1810624,0,2000,5,3361109,18.67,Medium Budget,Profit
1892,Norm of the North,Adventure,2016-01-15,PG,Lionsgate,97,18000000,17062499,13473161,30535660,,1796053,0,2016,1,12535660,69.64,Medium Budget,Profit
1893,Catch That Kid,Adventure,2004-02-06,PG,20th Century Fox,91,18000000,16703799,255815,16959614,5.2,1758295,0,2004,2,-1040386,-5.78,Medium Budget,Loss
1894,Jobs,Drama,2013-08-16,PG-13,Open Road,114,18000000,16131410,27271105,43402515,,1698043,0,2013,8,25402515,141.13,Medium Budget,Profit
1895,Life as a House,Drama,2001-10-26,R,New Line,125,18000000,15652637,8236521,23889158,7.5,1647646,0,2001,10,5889158,32.72,Medium Budget,Profit
1896,Youth in Revolt,Comedy,2010-01-08,R,Weinstein/Dimension,90,18000000,15285588,4400000,19685588,6.5,1609009,0,2010,1,1685588,9.36,Medium Budget,Profit
1897,And So It Goes,Comedy,2014-07-25,PG-13,Clarius Entertainment,94,18000000,15160801,2708000,17868801,5.7,1595874,0,2014,7,-131199,-0.73,Medium Budget,Loss
1898,"I Love You, Beth Cooper",Comedy,2009-07-10,PG-13,20th Century Fox,102,18000000,14800725,1581813,16382538,5.3,1557971,0,2009,7,-1617462,-8.99,Medium Budget,Loss
1899,Labor Day,Drama,2014-01-31,PG-13,Paramount,111,18000000,13371528,818282,14189810,6.9,1407529,0,2014,1,-3810190,-21.17,Medium Budget,Loss
1900,The Ice Storm,Drama,1997-09-26,R,Fox Searchlight,112,18000000,8038061,7973914,16011975,7.5,846112,0,1997,9,-1988025,-11.04,Medium Budget,Loss
1901,Being Julia,Drama,2004-10-15,R,Sony Pictures,104,18000000,7739049,6749656,14488705,7.1,814637,0,2004,10,-3511295,-19.51,Medium Budget,Loss
1902,Troop Beverly Hills,Comedy,1989-03-22,NR,Sony Pictures,105,18000000,7190505,0,7190505,5.5,756895,0,1989,3,-10809495,-60.05,Medium Budget,Major Loss
1903,Nine 1/2 Weeks,Drama,1986-02-21,NR,MGM,114,18000000,6734844,0,6734844,,708931,0,1986,2,-11265156,-62.58,Medium Budget,Major Loss
1904,The Last Station,Drama,2010-01-15,R,Sony Pictures Classics,112,18000000,6617867,9078279,15696146,7.0,696618,0,2010,1,-2303854,-12.8,Medium Budget,Loss
1905,Dragonslayer,Action,1981-06-26,NR,Paramount,108,18000000,6000000,0,6000000,6.7,631579,0,1981,6,-12000000,-66.67,Medium Budget,Major Loss
1906,Ed Wood,Comedy,1994-09-30,R,Walt Disney,127,18000000,5828466,0,5828466,7.9,613523,0,1994,9,-12171534,-67.62,Medium Budget,Major Loss
1907,Mongol,Drama,2008-06-06,R,Picturehouse,114,18000000,5705761,21441588,27147349,,600606,0,2008,6,9147349,50.82,Medium Budget,Profit
1908,RocknRolla,Action,2008-10-08,R,Warner Bros,114,18000000,5700626,22093713,27794339,7.3,600066,0,2008,10,9794339,54.41,Medium Budget,Profit
1909,Megaforce,Action,1982-06-25,NR,20th Century Fox,99,18000000,5675599,0,5675599,3.5,597431,0,1982,6,-12324401,-68.47,Medium Budget,Major Loss
1910,Mao's Last Dancer,Drama,2010-08-20,PG,Samuel Goldwyn Films,117,18000000,4806750,21134687,25941437,7.4,505974,0,2010,8,7941437,44.12,Medium Budget,Profit
1911,The Railway Man,Drama,2014-04-11,R,Weinstein Co.,116,18000000,4438438,19471772,23910210,7.1,467204,0,2014,4,5910210,32.83,Medium Budget,Profit
1912,Restoration,Drama,1995-12-29,R,Miramax,92,18000000,4100000,0,4100000,4.0,431579,0,1995,12,-13900000,-77.22,Medium Budget,Major Loss
1913,Midnight Special,Drama,2016-03-18,PG-13,Warner Bros,112,18000000,3712282,3967968,7680250,6.7,390767,0,2016,3,-10319750,-57.33,Medium Budget,Major Loss
1914,Miss Sloane,Drama,2016-11-25,R,EuropaCorp,114,18000000,3500605,4227347,7727952,,368485,0,2016,11,-10272048,-57.07,Medium Budget,Major Loss
1915,T2: Trainspotting,Drama,2017-03-17,R,Sony Pictures,114,18000000,2402004,39689493,42091497,,252843,0,2017,3,24091497,133.84,Medium Budget,Profit
1916,8 Million Ways to Die,Action,1986-04-25,NR,Sony Pictures,109,18000000,1305114,0,1305114,,137380,0,1986,4,-16694886,-92.75,Medium Budget,Major Loss
1917,Renaissance,Action,2006-09-22,R,Miramax,105,18000000,70644,2330769,2401413,6.7,7436,0,2006,9,-15598587,-86.66,Medium Budget,Major Loss
1918,I Am Wrath,Action,2016-04-15,R,Saban Films,92,18000000,0,309608,309608,5.2,0,0,2016,4,-17690392,-98.28,Medium Budget,Major Loss
1919,The Prince,Action,2014-08-22,R,Lionsgate,93,18000000,0,0,0,4.6,0,0,2014,8,-18000000,-100.0,Medium Budget,Major Loss
1920,Red Sonja,Action,1985-06-28,PG-13,MGM,89,17900000,6905861,2779,6908640,5.0,726933,0,1985,6,-10991360,-61.4,Medium Budget,Major Loss
1921,Superbad,Comedy,2007-08-17,R,Sony Pictures,119,17500000,121463226,48491916,169955142,7.6,12785603,0,2007,8,152455142,871.17,Medium Budget,Major Success
1922,Madea Goes To Jail,Comedy,2009-02-20,PG-13,Lionsgate,103,17500000,90508336,0,90508336,4.1,9527193,0,2009,2,73008336,417.19,Medium Budget,Major Success
1923,Step Up 2 the Streets,Drama,2008-02-14,PG-13,Walt Disney,98,17500000,58017783,90569127,148586910,6.2,6107135,0,2008,2,131086910,749.07,Medium Budget,Major Success
1924,Hoodwinked,Adventure,2006-01-13,PG,Weinstein Co.,80,17500000,51386611,58456779,109843390,6.5,5409117,0,2006,1,92343390,527.68,Medium Budget,Major Success
1925,Hitman,Action,2007-11-21,R,20th Century Fox,94,17500000,39687694,59447877,99135571,6.3,4177652,0,2007,11,81635571,466.49,Medium Budget,Major Success
1926,Hotel Rwanda,Drama,2004-12-22,PG-13,MGM,121,17500000,23519128,13002095,36521223,8.1,2475698,0,2004,12,19021223,108.69,Medium Budget,Profit
1927,Beerfest,Comedy,2006-08-25,R,Warner Bros,110,17500000,19185184,974132,20159316,6.3,2019493,0,2006,8,2659316,15.2,Medium Budget,Profit
1928,City of Ghosts,Drama,2003-04-25,R,MGM,116,17500000,325491,0,325491,6.0,34262,0,2003,4,-17174509,-98.14,Medium Budget,Major Loss
1929,A Quiet Place,Horror,2018-04-06,PG-13,Paramount,98,17000000,188024361,146500000,334524361,7.5,19792038,0,2018,4,317524361,1867.79,Medium Budget,Major Success
1930,The Others,Horror,2001-08-10,PG-13,Miramax,101,17000000,96522687,111242369,207765056,7.6,10160283,0,2001,8,190765056,1122.15,Medium Budget,Major Success
1931,Aliens,Action,1986-07-18,R,20th Century Fox,154,17000000,85160248,98156207,183316455,8.4,8964237,0,1986,7,166316455,978.33,Medium Budget,Major Success
1932,Let’s Be Cops,Comedy,2014-08-13,R,20th Century Fox,104,17000000,82390774,54500000,136890774,6.5,8672713,0,2014,8,119890774,705.24,Medium Budget,Major Success
1933,I Know What You Did Last Summer,Horror,1997-10-17,R,Sony Pictures,99,17000000,72250091,53000000,125250091,5.6,7605273,0,1997,10,108250091,636.77,Medium Budget,Major Success
1934,Sideways,Drama,2004-10-22,R,Fox Searchlight,126,17000000,71502303,38290889,109793192,7.5,7526558,0,2004,10,92793192,545.84,Medium Budget,Major Success
1935,The Best Man Holiday,Comedy,2013-11-15,R,Universal Pictures,123,17000000,70525195,2310515,72835710,6.7,7423705,0,2013,11,55835710,328.45,Medium Budget,Major Success
1936,Pitch Perfect,Comedy,2012-09-28,PG-13,Universal Pictures,112,17000000,65001093,51043254,116044347,7.2,6842220,0,2012,9,99044347,582.61,Medium Budget,Major Success
1937,Halloween: H2O,Horror,1998-08-05,R,Miramax,98,17000000,55041738,0,55041738,,5793867,0,1998,8,38041738,223.77,Medium Budget,Profit
1938,Evil Dead,Horror,2013-04-05,R,Sony Pictures,96,17000000,54239856,43538500,97778356,7.6,5709459,0,2013,4,80778356,475.17,Medium Budget,Major Success
1939,Jet Li's Hero,Action,2004-08-27,PG-13,Miramax,109,17000000,53652140,123883818,177535958,,5647594,0,2004,8,160535958,944.33,Medium Budget,Major Success
1940,Saw 3D,Horror,2010-10-29,R,Lionsgate,98,17000000,45710178,88025106,133735284,,4811598,0,2010,10,116735284,686.68,Medium Budget,Major Success
1941,"McFarland, USA",Drama,2015-02-20,PG,Walt Disney,129,17000000,44480275,1227649,45707924,7.4,4682134,0,2015,2,28707924,168.87,Medium Budget,Profit
1942,Almost Christmas,Drama,2016-11-11,PG-13,Universal Pictures,114,17000000,42065185,428321,42493506,,4427914,0,2016,11,25493506,149.96,Medium Budget,Profit
1943,The Hills Have Eyes,Horror,2006-03-10,R,Fox Searchlight,108,17000000,41778863,28576950,70355813,6.4,4397775,0,2006,3,53355813,313.86,Medium Budget,Major Success
1944,Good Boy!,Adventure,2003-10-10,PG,MGM,87,17000000,37667746,7644471,45312217,5.1,3965026,0,2003,10,28312217,166.54,Medium Budget,Profit
1945,Smokin' Aces,Comedy,2007-01-26,R,Universal Pictures,109,17000000,35662731,21600709,57263440,6.7,3753972,0,2007,1,40263440,236.84,Medium Budget,Profit
1946,A Night at the Roxbury,Comedy,1998-10-02,PG-13,Paramount,82,17000000,30331165,0,30331165,6.2,3192754,0,1998,10,13331165,78.42,Medium Budget,Profit
1947,Beastly,Drama,2011-03-04,PG-13,CBS Films,86,17000000,27865571,10162659,38028230,5.6,2933218,0,2011,3,21028230,123.7,Medium Budget,Profit
1948,Tron,Action,1982-07-09,NR,Walt Disney,109,17000000,26918576,0,26918576,,2833534,0,1982,7,9918576,58.34,Medium Budget,Profit
1949,Lottery Ticket,Comedy,2010-08-20,PG-13,Warner Bros,99,17000000,24719879,0,24719879,4.9,2602093,0,2010,8,7719879,45.41,Medium Budget,Profit
1950,Dickie Roberts: Former Child Star,Comedy,2003-09-05,PG-13,Paramount,98,17000000,22734486,1000000,23734486,5.6,2393104,0,2003,9,6734486,39.61,Medium Budget,Profit
1951,ATL,Comedy,2006-03-31,PG-13,Warner Bros,105,17000000,21170563,0,21170563,6.0,2228480,0,2006,3,4170563,24.53,Medium Budget,Profit
1952,Summer Catch,Comedy,2001-08-24,PG-13,Warner Bros,108,17000000,19693891,0,19693891,4.9,2073041,0,2001,8,2693891,15.85,Medium Budget,Profit
1953,A Simple Plan,Drama,1998-12-11,R,Paramount,121,17000000,16316273,0,16316273,7.5,1717502,0,1998,12,-683727,-4.02,Medium Budget,Loss
1954,Wes Craven Presents: They,Horror,2002-11-27,PG-13,Miramax/Dimension,98,17000000,12840842,3300000,16140842,,1351668,0,2002,11,-859158,-5.05,Medium Budget,Loss
1955,Superman IV: The Quest for Peace,Action,1987-07-24,PG,Warner Bros,134,17000000,11227824,0,11227824,3.6,1181876,0,1987,7,-5772176,-33.95,Medium Budget,Loss
1956,How She Move,Drama,2008-01-25,PG-13,Paramount Vantage,94,17000000,7070641,1537174,8607815,3.3,744278,0,2008,1,-8392185,-49.37,Medium Budget,Loss
1957,Running Scared,Action,2006-02-24,R,New Line,122,17000000,6855137,2873951,9729088,7.4,721593,0,2006,2,-7270912,-42.77,Medium Budget,Loss
1958,The Apparition,Horror,2012-08-24,PG-13,Warner Bros,83,17000000,4936819,5700462,10637281,4.1,519665,0,2012,8,-6362719,-37.43,Medium Budget,Loss
1959,Bobby Jones: Stroke of Genius,Drama,2004-04-30,PG,Film Foundry,128,17000000,2694071,0,2694071,6.7,283586,0,2004,4,-14305929,-84.15,Medium Budget,Major Loss
1960,L'illusionniste,Adventure,2010-12-25,PG,Sony Pictures Classics,97,17000000,2231474,6378475,8609949,,234892,0,2010,12,-8390051,-49.35,Medium Budget,Loss
1961,Roar,Adventure,1981-01-01,PG,Independent,102,17000000,2110050,0,2110050,6.4,222111,0,1981,1,-14889950,-87.59,Medium Budget,Major Loss
1962,Veronica Guerin,Drama,2003-10-17,R,Walt Disney,98,17000000,1569918,7868156,9438074,6.9,165255,0,2003,10,-7561926,-44.48,Medium Budget,Loss
1963,Genius,Drama,2016-06-10,PG-13,Roadside Attractions,114,17000000,1361045,5581844,6942889,,143268,0,2016,6,-10057111,-59.16,Medium Budget,Major Loss
1964,Escobar: Paradise Lost,Drama,2015-06-26,R,RADiUS-TWC,120,17000000,195792,3721887,3917679,6.6,20610,0,2015,6,-13082321,-76.95,Medium Budget,Major Loss
1965,The Young Messiah,Drama,2016-03-11,PG-13,Focus Features,111,16800000,6469813,843884,7313697,5.4,681033,0,2016,3,-9486303,-56.47,Medium Budget,Loss
1966,My Girl,Comedy,1991-11-27,PG-13,Sony Pictures,102,16500000,58011485,0,58011485,6.8,6106472,0,1991,11,41511485,251.58,Medium Budget,Profit
1967,Wall Street,Drama,1987-12-11,R,20th Century Fox,126,16500000,43848100,0,43848100,7.4,4615589,0,1987,12,27348100,165.75,Medium Budget,Profit
1968,Sense and Sensibility,Drama,1995-12-11,PG,Sony Pictures,136,16500000,42993774,92000000,134993774,7.7,4525660,0,1995,12,118493774,718.14,Medium Budget,Major Success
1969,The Illusionist,Drama,2006-08-18,PG-13,Yari Film Group Rel…,110,16500000,39868642,43923420,83792062,7.6,4196699,0,2006,8,67292062,407.83,Medium Budget,Major Success
1970,House of Sand and Fog,Drama,2003-12-19,R,DreamWorks,126,16500000,13005485,3152438,16157923,7.6,1368998,0,2003,12,-342077,-2.07,Medium Budget,Loss
1971,Sydney White,Comedy,2007-09-21,PG-13,Universal Pictures,108,16500000,11892415,1743924,13636339,6.3,1251833,0,2007,9,-2863661,-17.36,Medium Budget,Loss
1972,Dead Poets Society,Drama,1989-06-02,PG,Walt Disney,128,16400000,95860116,143639884,239500000,8.0,10090539,0,1989,6,223100000,1360.37,Medium Budget,Major Success
1973,Dumb & Dumber,Comedy,1994-12-16,PG-13,New Line,113,16000000,127175374,119224626,246400000,7.3,13386881,0,1994,12,230400000,1440.0,Medium Budget,Major Success
1974,Road Trip,Comedy,2000-05-19,R,DreamWorks,94,16000000,68525609,51213501,119739110,6.5,7213222,0,2000,5,103739110,648.37,Medium Budget,Major Success
1975,The Verdict,Drama,1982-12-08,R,20th Century Fox,129,16000000,53977250,0,53977250,7.8,5681816,0,1982,12,37977250,237.36,Medium Budget,Profit
1976,Varsity Blues,Drama,1999-01-15,R,Paramount,106,16000000,52894169,1400000,54294169,6.4,5567807,0,1999,1,38294169,239.34,Medium Budget,Profit
1977,Moonrise Kingdom,Drama,2012-05-25,PG-13,Focus Features,94,16000000,45512466,23335980,68848446,7.8,4790786,0,2012,5,52848446,330.3,Medium Budget,Major Success
1978,The Artist,Drama,2011-11-25,PG-13,Weinstein Co.,100,16000000,44667095,83589617,128256712,8.0,4701799,0,2011,11,112256712,701.6,Medium Budget,Major Success
1979,The Master of Disguise,Adventure,2002-08-02,PG,Sony Pictures,80,16000000,40363530,0,40363530,3.3,4248793,0,2002,8,24363530,152.27,Medium Budget,Profit
1980,El Laberinto del Fauno,Horror,2006-12-29,R,Picturehouse,98,16000000,37634615,49406954,87041569,,3961538,0,2006,12,71041569,444.01,Medium Budget,Major Success
1981,The Messengers,Horror,2007-02-02,PG-13,Sony Pictures,70,16000000,35374833,18400000,53774833,6.6,3723667,0,2007,2,37774833,236.09,Medium Budget,Profit
1982,See Spot Run,Adventure,2001-03-02,PG,Warner Bros,94,16000000,33357476,9700076,43057552,5.4,3511313,0,2001,3,27057552,169.11,Medium Budget,Profit
1983,Double Impact,Action,1991-08-09,R,Sony Pictures,110,16000000,29090445,0,29090445,5.5,3062152,0,1991,8,13090445,81.82,Medium Budget,Profit
